File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
5660cd8f-ce9c-418d-b9c6-74608374bea1	TCGA-EJ-7318-01B-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-7318	TCGA-EJ-7318-01B	Primary Tumor
664ea72c-e7a4-41a2-8180-bfda15aee9e1	TCGA-EJ-5496-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-5496	TCGA-EJ-5496-01A	Primary Tumor
9a28a03b-7ca6-4e01-bb22-d5b66264f311	TCGA-M7-A71Z-01A-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-M7-A71Z	TCGA-M7-A71Z-01A	Primary Tumor
52a4e982-a598-4c70-94fb-00bc54d4476b	db2c86c4-81cb-42ee-a355-6f42d426a6e1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-A76W	TCGA-HC-A76W-01A	Primary Tumor
35224b5f-894a-419d-bba6-45ae3ad58416	TCGA-HI-7170-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-HI-7170	TCGA-HI-7170-01A	Primary Tumor
cf9da75a-2cd7-4ac3-971c-48000803d0e7	d847d087-8da7-438a-9073-fa247cda1981.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6384	TCGA-G9-6384-11A	Solid Tissue Normal
9001bcef-2f0c-4f8a-9e0c-78c5b5b2c89c	TCGA-ZG-A9L6-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-ZG-A9L6	TCGA-ZG-A9L6-01A	Primary Tumor
f58ae71d-ba7b-4267-a112-ac6c6423f75b	TCGA-2A-A8VT-01A-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-2A-A8VT	TCGA-2A-A8VT-01A	Primary Tumor
0379c8cf-e9ab-44a7-a737-7a78ccd4fc55	d366a38e-1af8-4840-93a9-7848b461449d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7820	TCGA-HC-7820-01A	Primary Tumor
530b5cef-85eb-4ee2-b21a-a5014ebc8c64	08159a41-8f71-42a3-94a7-c4f9579e5b34.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-7523	TCGA-G9-7523-01A	Primary Tumor
1a830202-753b-461a-9c6e-0a0596ef8d91	TCGA-EJ-A46E-01A-41-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-A46E	TCGA-EJ-A46E-01A	Primary Tumor
f8cd5f06-0f60-4739-827f-7a817caca7ed	a2fdeca4-6ae3-47a3-bc41-9dd7567faddd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A8MM	TCGA-V1-A8MM-01A	Primary Tumor
e95181eb-4e17-431a-971f-339a54740e41	TCGA-CH-5766-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-CH-5766	TCGA-CH-5766-01A	Primary Tumor
aa7712ce-63fe-4a3c-ad0f-88467d0c55df	e4563c32-14e3-4574-b11b-f6aa4039ced9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-VP-A87D	TCGA-VP-A87D-01A	Primary Tumor
4fe63042-da6d-4212-9fe5-3da1e4ed59e7	c05a9c64-9835-4d4b-9c49-0910f48ea2f0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-A7NM	TCGA-EJ-A7NM-01A	Primary Tumor
abb04117-9caf-4882-a8fc-80450bdc9446	3904bb4b-ef66-45fc-8030-c7e3a4daf22b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7123	TCGA-EJ-7123-11A	Solid Tissue Normal
70fb2f55-a31a-4074-b1fe-bf38968e8654	fd634fc1-ecd0-4e31-8410-64f0a26fb050.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5769	TCGA-CH-5769-01A	Primary Tumor
45fe053e-1dd0-401b-baac-f1e20a5aa1bd	9f470e3e-610b-4caf-b4fe-c171893b2340.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9LS	TCGA-ZG-A9LS-01A	Primary Tumor
943e1d9d-c4c6-4ff6-947e-074a5b8dd9df	TCGA-ZG-A9LS-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-ZG-A9LS	TCGA-ZG-A9LS-01A	Primary Tumor
1636439e-0fcd-46ba-8c1a-d4ac34d15ef0	20e1ab67-9d99-47d9-8c78-9a7d9f43ab1d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-A8FS	TCGA-EJ-A8FS-01A	Primary Tumor
febdfc26-b791-4782-bf47-09f1a6bdc0de	TCGA-EJ-A6RC-01A-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-A6RC	TCGA-EJ-A6RC-01A	Primary Tumor
3d6e64d2-5a31-4556-b263-dbe8d6d1ebaa	07532a39-80d0-436e-a2aa-fa172c9d21ff.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5495	TCGA-EJ-5495-01A	Primary Tumor
1fb0a8d9-149c-4eef-8897-49b63e3fb4b0	a8f6ba9f-a0ad-41b1-8bfc-87ae24838544.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9KY	TCGA-ZG-A9KY-01A	Primary Tumor
2c695640-6354-4381-8447-d2320c77d795	TCGA-YL-A9WK-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-YL-A9WK	TCGA-YL-A9WK-01A	Primary Tumor
99b946f1-4220-4f5e-bd11-5eff76adbd51	TCGA-ZG-A9KY-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-ZG-A9KY	TCGA-ZG-A9KY-01A	Primary Tumor
187c7b27-39be-4296-87f9-2888e130b2b8	TCGA-EJ-5531-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-5531	TCGA-EJ-5531-01A	Primary Tumor
55c2daae-2f8d-4805-ab70-1eebe7c4ce7f	588e9230-8412-4648-9f87-a6d7676df3b6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-8472	TCGA-EJ-8472-01A	Primary Tumor
cfb1ed81-dedb-49ab-b09e-20f37766c72b	TCGA-G9-A9S4-01A-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-G9-A9S4	TCGA-G9-A9S4-01A	Primary Tumor
d6b300b1-3e27-492e-90be-b6532a4fc2a9	bdcd68dd-4a7b-423d-a688-a82371a211d5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9NI	TCGA-ZG-A9NI-01A	Primary Tumor
94dcdebb-1fd9-4791-a951-a7d01b62d996	0e7ed98c-47a6-4c1e-9376-98f594f6dd71.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7230	TCGA-HC-7230-01A	Primary Tumor
0dacffa4-34d3-4e1c-b189-c0dc465d28a8	ef1924c4-8986-4235-b135-d3d0fbdbacf0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5524	TCGA-EJ-5524-01A	Primary Tumor
42af3c76-7e16-486b-b6ef-be875f61d652	d20ff0dc-fa83-478a-99f3-30a4d076c5c9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A9Z7	TCGA-V1-A9Z7-01A	Primary Tumor
59a9e9dd-ebfc-4856-9eed-0b04c0ded837	TCGA-KK-A5A1-01A-21-A305-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KK-A5A1	TCGA-KK-A5A1-01A	Primary Tumor
3d95a5e6-da66-4cd3-b9cd-a7f06422a9fa	TCGA-EJ-7791-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-7791	TCGA-EJ-7791-01A	Primary Tumor
247b4d5e-3a3e-4f0f-ba07-8777a746d15d	aa82d519-4866-417c-a8aa-19c3732b5d09.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-VP-A878	TCGA-VP-A878-01A	Primary Tumor
417ea894-5711-468e-a562-690118fc003c	5e7107c9-8f25-4a74-8c60-47a0694bbfc1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-2A-AAYF	TCGA-2A-AAYF-01A	Primary Tumor
bfa03ff0-d3d3-4fbe-876c-e4cc51e0962e	TCGA-M7-A720-01A-21-A43N-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-M7-A720	TCGA-M7-A720-01A	Primary Tumor
366ff864-03b5-465a-bd69-0801003a71ad	d8876b31-bed4-46b7-a56a-f7d493a450d2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-J4-A83I	TCGA-J4-A83I-01A	Primary Tumor
15d1160a-217f-4c58-95b0-4a6212ac1755	TCGA-EJ-5519-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-5519	TCGA-EJ-5519-01A	Primary Tumor
3dd6ff8a-0a2f-45e4-9790-ab0cc711e856	b0d86c72-de96-492a-8303-e536e925b94e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-VP-A87J	TCGA-VP-A87J-01A	Primary Tumor
e20141f1-e979-4708-8806-d8f8fa867fe6	TCGA-XA-A8JR-01A-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-XA-A8JR	TCGA-XA-A8JR-01A	Primary Tumor
0afc563f-75a9-4e20-9094-9bbc83bfb7f6	847afc38-d95f-4405-8d53-ce73a915ce5b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5502	TCGA-EJ-5502-01A	Primary Tumor
8a9f0404-2863-48b2-ac85-1c282807891c	8626d520-d900-41dd-aa62-ae46c084f4d9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5517	TCGA-EJ-5517-01A	Primary Tumor
19687c96-30a3-4f24-ba15-2fbd1093c49f	b6387b44-c674-48e7-a05a-ace52b7b9a55.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5746	TCGA-CH-5746-01A	Primary Tumor
ad91b502-e65b-406d-a04d-ca2fbaa09fd8	33911047-6267-4f37-ad71-268b89354e99.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-XK-AAJT	TCGA-XK-AAJT-01A	Primary Tumor
a08a3051-50f8-4c99-bd5e-42ea49625d50	TCGA-KK-A59Y-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KK-A59Y	TCGA-KK-A59Y-01A	Primary Tumor
f2b05d1a-fee4-4801-8bae-5946b191f8b8	TCGA-G9-6365-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-G9-6365	TCGA-G9-6365-01A	Primary Tumor
61a0ef9b-d4c2-4198-b58f-c395b2a0b331	16eca87b-206a-4c2d-8ab7-f8c2fdb51b0e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KK-A8IC	TCGA-KK-A8IC-01A	Primary Tumor
513e36f5-58b8-41b6-b4ee-aea050d14dc7	TCGA-EJ-5498-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-5498	TCGA-EJ-5498-01A	Primary Tumor
45aa72b6-399c-4c73-ae83-518148043a4b	d8fdbb83-72e8-45e4-b7aa-be798aa450c7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6365	TCGA-G9-6365-01A	Primary Tumor
05df8980-5345-45e9-9651-e4bdfe1270f0	04c477e3-f021-49ac-97d9-4b97674bd84f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-XJ-A9DX	TCGA-XJ-A9DX-01A	Primary Tumor
59f8dfb4-05e2-4737-93fb-d35bb1f81d15	c4805f6c-2047-4d11-be88-c0c4358c2adb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5765	TCGA-CH-5765-01A	Primary Tumor
2620791e-1dcc-4821-9236-364fbfba248b	6f95e0e1-57d0-40d5-b517-b40d3dfba630.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9MC	TCGA-ZG-A9MC-01A	Primary Tumor
910a4832-79d3-4264-83d5-f44a628506f2	TCGA-EJ-A65F-01A-11-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-A65F	TCGA-EJ-A65F-01A	Primary Tumor
4c9005c8-84a3-4cf3-925d-604e852f6283	e29edfc6-7439-4bea-acf1-a522b0cb8071.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A8X3	TCGA-V1-A8X3-01A	Primary Tumor
a0489bf1-8f37-4255-8b19-dcecdd744112	52a9ef0c-dd29-4449-9a85-00f13d56dbab.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-VP-A872	TCGA-VP-A872-01A	Primary Tumor
1f6b1941-b72a-4446-95c0-a6878c861d20	ddf5f6f4-dbba-4262-b2db-cfda13f2afcc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-2A-A8VO	TCGA-2A-A8VO-01A	Primary Tumor
f625afd3-cce6-4262-aa95-67285e1ad603	TCGA-HC-7210-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-HC-7210	TCGA-HC-7210-01A	Primary Tumor
7848fb84-5f89-4b12-9e72-54ef05327b73	TCGA-KK-A8IH-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KK-A8IH	TCGA-KK-A8IH-01A	Primary Tumor
33567878-1c38-4db6-a079-65e20107d5e1	ba9a239e-08e7-4554-87b0-beddfb00ecd9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7740	TCGA-HC-7740-01B	Primary Tumor
012f91be-31a2-4e38-9922-2ee6f9b3328c	e9fb05cb-360b-402f-81af-c45725ab4b06.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KK-A8IH	TCGA-KK-A8IH-01A	Primary Tumor
da5c725f-7cba-4373-a062-a2220752a1b8	TCGA-CH-5792-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-CH-5792	TCGA-CH-5792-01A	Primary Tumor
b5b88eeb-50fc-4b3c-b194-98e8ceecbdd2	TCGA-KC-A7FD-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KC-A7FD	TCGA-KC-A7FD-01A	Primary Tumor
8566706e-8389-44ea-a630-9286a85bfcbf	ef5f66a4-d6e5-4ac5-a4ec-5cd3f860b7ff.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5792	TCGA-CH-5792-01A	Primary Tumor
2f52cd79-4b40-481d-bb7e-b5fcb53e6907	TCGA-EJ-7325-01B-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-7325	TCGA-EJ-7325-01B	Primary Tumor
8b0dfd5a-950f-48b4-ae63-70bad133dda0	9d6d8976-0fba-420f-9a71-8683b2da4f4c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-XA-A8JR	TCGA-XA-A8JR-01A	Primary Tumor
f0477a65-d8e3-4307-b4d7-5d90c2a405ab	TCGA-EJ-5510-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-5510	TCGA-EJ-5510-01A	Primary Tumor
694929d5-4992-419a-9563-f54c931d9390	2d295107-34e6-4eb1-9942-9a287c5837a6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9LU	TCGA-ZG-A9LU-01A	Primary Tumor
c3bd0a6e-47fb-4b2c-abdf-0b05330ca659	d1a2e5db-23bf-4eaf-98b6-e3609f7d543f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-YL-A8SO	TCGA-YL-A8SO-01B	Primary Tumor
a7501e34-be36-4c8d-98e6-d9b09ae908cf	TCGA-EJ-7784-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-7784	TCGA-EJ-7784-01A	Primary Tumor
2ebc1e97-4c2e-44c2-97d4-d856d3028de6	TCGA-KK-A59X-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KK-A59X	TCGA-KK-A59X-01A	Primary Tumor
e80cb0fa-312c-4fd7-8b21-b6e0dabd3643	43591554-0d03-456b-8f0e-b553e7fcc570.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-XJ-A9DQ	TCGA-XJ-A9DQ-01A	Primary Tumor
c57a8f6b-525d-40b1-867e-ad8bd4b4cb8d	4e24770a-f6fd-4c3d-a16f-0f5aad69e001.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-M7-A71Z	TCGA-M7-A71Z-01A	Primary Tumor
7a978fa1-75b3-4dee-8721-7271119527eb	e438ce8a-f988-4b9d-8b98-0bec387b6442.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-M7-A721	TCGA-M7-A721-01A	Primary Tumor
bb683708-6048-4c18-afd0-3cb48caaa2cc	0ed0d0c4-7fdd-45b3-808d-0f9626cccde6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5507	TCGA-EJ-5507-01A	Primary Tumor
41da6e9f-8bef-4230-ae9d-c40b7b99efc4	35399b63-fa0b-43b7-a7af-f1aca1890909.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-A7NG	TCGA-EJ-A7NG-01A	Primary Tumor
8243d40b-ea23-41c6-b993-ecf536354737	TCGA-CH-5791-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-CH-5791	TCGA-CH-5791-01A	Primary Tumor
677534b8-e9e9-421c-94d3-f50571c355f4	eed6ab73-90a3-4b63-9d82-8ae99f60c92d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7330	TCGA-EJ-7330-11A	Solid Tissue Normal
bc7839d4-f39e-4458-85b3-9a105b57235a	TCGA-KK-A7AZ-01A-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KK-A7AZ	TCGA-KK-A7AZ-01A	Primary Tumor
578187d6-1510-4c26-ac25-b1df3183f502	b1467d5b-e034-4eb3-920f-fc6256ec3ce7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7314	TCGA-EJ-7314-11A	Solid Tissue Normal
a149b835-a3bb-43d8-8b40-3a84bcf46e89	97a3dddc-9e26-4b4e-9eec-e881c3c15c5f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5761	TCGA-CH-5761-11A	Solid Tissue Normal
3c8f2e25-c96b-4984-976e-62231e642fa0	TCGA-FC-A8O0-01A-51-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-FC-A8O0	TCGA-FC-A8O0-01A	Primary Tumor
8f9abd46-2a02-4516-8847-7705c1f9fcfe	4099033b-0007-44c7-ae8c-95e9b540e0b6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KK-A6E8	TCGA-KK-A6E8-01A	Primary Tumor
8cd6d166-7148-4dfc-b803-516e202ad8d6	TCGA-V1-A9OY-01A-21-A43N-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-V1-A9OY	TCGA-V1-A9OY-01A	Primary Tumor
3992f071-7ea6-4ec8-b826-b0640d39b68d	f82eeb29-a6ca-48b8-9d60-6b332ce0cca0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-2A-AAYO	TCGA-2A-AAYO-01A	Primary Tumor
4a01d087-651c-48c1-81d1-e044fc3a0160	2a1c5f9c-b21d-48ac-8eaf-f43cea9a9f52.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A9OY	TCGA-V1-A9OY-01A	Primary Tumor
923e1b92-9930-4a7b-9c31-ca7772c07b33	TCGA-V1-A8X3-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-V1-A8X3	TCGA-V1-A8X3-01A	Primary Tumor
e66b5762-22d5-401d-9cdd-e44a024894b0	a676be28-cf07-4811-9ed9-b8fb746d0573.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7210	TCGA-HC-7210-01A	Primary Tumor
a01b7ba6-acd9-40cb-8359-c6565714cdab	d1338761-2196-4fd3-8b50-f2efb8a3f850.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7740	TCGA-HC-7740-01A	Primary Tumor
e9f69f47-4dd3-4e06-bc41-af71f71da7c6	TCGA-HC-8264-01B-11-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-HC-8264	TCGA-HC-8264-01B	Primary Tumor
b7112904-19f5-4ad0-b3d9-2224ded17276	2fa8c89c-893e-465a-aeb5-e3fb81a200c7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-J4-A83L	TCGA-J4-A83L-01A	Primary Tumor
504e52c8-59b3-4df3-87eb-00c09df3c1d6	14f16400-7390-4e59-8f62-64b567d16e51.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-8264	TCGA-HC-8264-01B	Primary Tumor
44e645bb-817f-4ba8-aeef-c402d636505f	TCGA-G9-7522-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-G9-7522	TCGA-G9-7522-01A	Primary Tumor
143f05b1-fb66-4f24-a2f1-bdb1917d36c2	0d355d6a-83c0-46f0-bfb7-1aff119bb3d7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-YL-A8SH	TCGA-YL-A8SH-01B	Primary Tumor
37fda842-c00d-4737-a56d-33ff47b21190	c1c5e2e8-cbab-42f4-849c-ce3c0a66a39f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-J4-A83N	TCGA-J4-A83N-01A	Primary Tumor
cf6d5dd1-830a-4c25-ba84-8e60935f674a	TCGA-J4-A83N-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-J4-A83N	TCGA-J4-A83N-01A	Primary Tumor
757a23a7-68c0-4fac-8a12-7dd6a07eb0fa	TCGA-CH-5788-01A-22-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-CH-5788	TCGA-CH-5788-01A	Primary Tumor
a6c621e7-dc5e-4014-8876-8863858832fc	54530b7d-7e21-44c3-a5ca-62ed71178b8e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5788	TCGA-CH-5788-01A	Primary Tumor
353dcb70-994f-419a-aa60-b9934fa19955	fbfe6ce2-18ca-46fc-b271-32c6b10b1981.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7793	TCGA-EJ-7793-01A	Primary Tumor
8207dbc1-61c6-4f2d-b92c-a43d495091a6	3cfa67c8-c49a-48ac-aa3b-b8dcd3011e48.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7793	TCGA-EJ-7793-11A	Solid Tissue Normal
7fdc3295-81f3-4cfe-9a71-ec28cf13ee8f	34d1151a-2725-4259-a1d1-2b0027c65b45.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-8258	TCGA-HC-8258-01B	Primary Tumor
